Year,Month,Grain,Grade,Ktonnes,Elevator,Region,Global_region,Destination
2014,October,Wheat,No.2 CW RS,25,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2014,October,Wheat,No.2 CW SWS,13.8,TERMINALS,Vancouver,Western Hemisphere,Chile
2014,October,Wheat,No.2 CW SWS,9.4,TERMINALS,Vancouver,Western Hemisphere,Colombia
2014,October,Wheat,No.3 CE,0.1,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2014,October,Wheat,OTHER,19.4,TERMINALS,Thunder Bay,Western Hemisphere,Colombia
2014,October,Amber Durum,No.1 CW AD,29.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Amber Durum,No.1 CW AD,1.9,TERMINALS,Thunder Bay,Africa,Morocco
2014,October,Amber Durum,No.2 CW AD,25.9,TERMINALS,Vancouver,Asia,Japan
2014,October,Amber Durum,No.2 CW AD,0.8,TERMINALS,Vancouver,Western Hemisphere,Chile
2014,October,Amber Durum,No.2 CW AD,16,TERMINALS,Vancouver,Western Hemisphere,Peru
2014,October,Amber Durum,No.2 CW AD,13.8,TERMINALS,Thunder Bay,Africa,Algeria
2014,October,Amber Durum,No.2 CW AD,26.3,TERMINALS,St. Lawrence,Western Europe,Belgium
2014,October,Amber Durum,No.2 CW AD,23.8,TERMINALS,St. Lawrence,Africa,Algeria
2014,October,Amber Durum,No.2 CW AD,3.3,TERMINALS,St. Lawrence,Africa,West Africa
2014,October,Amber Durum,No.3 CW AD,52.3,TERMINALS,Vancouver,Western Europe,Italy
2014,October,Amber Durum,No.3 CW AD,30.8,TERMINALS,Vancouver,Western Europe,Italy
2014,October,Amber Durum,No.3 CW AD,26,TERMINALS,Vancouver,Asia,Turkey
2014,October,Amber Durum,No.3 CW AD,14.3,TERMINALS,Churchill,Western Europe,Belgium
2014,October,Amber Durum,No.3 CW AD,8.4,TERMINALS,Thunder Bay,Western Europe,Germany
2014,October,Amber Durum,No.3 CW AD,24.4,TERMINALS,Thunder Bay,Western Europe,Italy
2014,October,Amber Durum,No.3 CW AD,157.1,TERMINALS,St. Lawrence,Western Europe,Italy
2014,October,Amber Durum,No.3 CW AD,27.5,TERMINALS,St. Lawrence,Africa,Morocco
2014,October,Oat,No.1 CW,1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,October,Oat,No.1 CW,95,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Barley,No.1 CW,15.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Barley,No.1 CW,65.7,TERMINALS,Prince Rupert,Asia,China P.R.
2014,October,Barley,OTHER,10.1,TERMINALS,Vancouver,Asia,China P.R.
2014,October,Rye,No.1 CW,4.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Flaxseed,No.1 CW,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,October,Flaxseed,No.1 CW,7.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Flaxseed,No.1 CW,2.1,TERMINALS,Vancouver,Asia,Japan
2014,October,Canola,No.1 CANADA,20.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Canola,No.1 CANADA,421.1,TERMINALS,Vancouver,Asia,China P.R.
2014,October,Canola,No.1 CANADA,273,TERMINALS,Vancouver,Asia,Japan
2014,October,Canola,No.1 CANADA,18.9,TERMINALS,Vancouver,Asia,Japan
2014,October,Canola,No.1 CANADA,46.2,TERMINALS,Vancouver,Western Hemisphere,Mexico
2014,October,Canola,No.1 CANADA,124.3,TERMINALS,Prince Rupert,Asia,China P.R.
2014,October,Canola,No.1 CANADA,46.2,TERMINALS,Prince Rupert,Western Hemisphere,Mexico
2014,October,Canola,No.1 CANADA,41.8,TERMINALS,Churchill,Western Hemisphere,Mexico
2014,October,Canola,No.1 CANADA,21.2,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2014,October,Soybeans,No.1 CANADA,6.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Soybeans,No.2 CANADA,70.4,TERMINALS,Vancouver,Asia,China P.R.
2014,October,Soybeans,No.2 CANADA,60.3,TERMINALS,Bay & Lakes,Western Europe,France
2014,October,Soybeans,No.2 CANADA,3.9,TERMINALS,Bay & Lakes,Western Europe,Ireland
2014,October,Soybeans,No.2 CANADA,38.2,TERMINALS,Bay & Lakes,Western Europe,Italy
2014,October,Soybeans,No.2 CANADA,42.3,TERMINALS,Bay & Lakes,Western Europe,Netherlands
2014,October,Soybeans,No.2 CANADA,10.1,TERMINALS,St. Lawrence,Western Europe,France
2014,October,Soybeans,No.2 CANADA,52.7,TERMINALS,St. Lawrence,Western Europe,Germany
2014,October,Soybeans,No.2 CANADA,6.7,TERMINALS,St. Lawrence,Western Europe,Italy
2014,October,Soybeans,No.2 CANADA,10.6,TERMINALS,St. Lawrence,Western Europe,Portugal
2014,October,Soybeans,No.2 CANADA,42.8,TERMINALS,St. Lawrence,Western Europe,Spain
2014,October,Soybeans,No.2 CANADA,20.7,TERMINALS,St. Lawrence,Africa,Egypt
2014,October,Soybeans,No.2 CANADA,166.2,TERMINALS,St. Lawrence,Asia,China P.R.
2014,October,Peas,All grades combined,1.4,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,October,Peas,All grades combined,1.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Peas,All grades combined,151.3,TERMINALS,Vancouver,Asia,India
2014,October,Peas,All grades combined,53.9,TERMINALS,Vancouver,Western Hemisphere,Cuba
2014,October,Mustard Seed,No.1 CANADA,1.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Triticale,No.1 CANADA,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Beans,All grades combined,2.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Lentil,No.1 CANADA,3.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,October,Lentil,No.1 CANADA,1.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Lentil,No.2 CANADA,55.4,TERMINALS,Vancouver,Asia,India
2014,October,Lentil,No.2 CANADA,8,TERMINALS,Thunder Bay,Africa,Egypt
2014,October,Lentil,No.2 CANADA,8.4,TERMINALS,Thunder Bay,Africa,Egypt
2014,October,Lentil,No.2 CANADA,10.2,TERMINALS,Thunder Bay,Asia,Turkey
2014,October,Lentil,No.3 CANADA,4.9,TERMINALS,Thunder Bay,Africa,Egypt
2014,October,Lentil,No.3 CANADA,12.4,TERMINALS,Thunder Bay,Africa,Egypt
2014,October,Lentil,No.3 CANADA,6.7,TERMINALS,Thunder Bay,Asia,Turkey
2014,October,Chick Peas,No.1 CANADA,0.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Faba bean,No.1 CANADA,0.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,October,Pellets,OTHER,0.7,TERMINALS,Vancouver,Western Hemisphere,United States
2014,November,Wheat,No.1 CW RS,56.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Wheat,No.1 CW RS,55,TERMINALS,Vancouver,Asia,Japan
2014,November,Wheat,No.1 CW RS,20.6,TERMINALS,Prince Rupert,Asia,Japan
2014,November,Wheat,No.2 C PS,1.1,TERMINALS,Vancouver,Western Hemisphere,Colombia
2014,November,Wheat,No.2 C PS,14.9,TERMINALS,Vancouver,Western Hemisphere,Peru
2014,November,Wheat,No.2 C PS,54.5,TERMINALS,Prince Rupert,Asia,Sri Lanka
2014,November,Wheat,No.2 C PS,11,TERMINALS,Prince Rupert,Asia,Vietnam
2014,November,Wheat,No.2 CE,11.8,TERMINALS,St. Lawrence,Africa,Nigeria
2014,November,Wheat,No.2 CE,31.1,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2014,November,Wheat,No.2 CW RS,21.9,TERMINALS,Vancouver,Africa,Mozambique
2014,November,Wheat,No.2 CW RS,35.4,TERMINALS,Vancouver,Africa,Tanzania
2014,November,Wheat,No.2 CW RS,10.6,TERMINALS,Vancouver,Asia,Indonesia
2014,November,Wheat,No.2 CW RS,39.5,TERMINALS,Vancouver,Asia,United Arab Emirates
2014,November,Wheat,No.2 CW RS,10.9,TERMINALS,Vancouver,Asia,United Arab Emirates
2014,November,Wheat,No.2 CW RS,5.7,TERMINALS,Vancouver,Asia,Vietnam
2014,November,Wheat,No.2 CW RS,35,TERMINALS,Vancouver,Western Hemisphere,Chile
2014,November,Wheat,No.2 CW RS,19,TERMINALS,Vancouver,Western Hemisphere,Colombia
2014,November,Wheat,No.2 CW RS,46.9,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2014,November,Wheat,No.2 CW RS,66.6,TERMINALS,Vancouver,Western Hemisphere,Mexico
2014,November,Wheat,No.2 CW RS,52.1,TERMINALS,Vancouver,Western Hemisphere,Peru
2014,November,Wheat,No.2 CW RS,70.7,TERMINALS,Prince Rupert,Africa,Sudan
2014,November,Wheat,No.2 CW RS,177.7,TERMINALS,Prince Rupert,Asia,Indonesia
2014,November,Wheat,No.2 CW RS,22,TERMINALS,Prince Rupert,Asia,Sri Lanka
2014,November,Wheat,No.2 CW RS,33,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2014,November,Wheat,No.2 CW RS,13.4,TERMINALS,Thunder Bay,Western Hemisphere,Colombia
2014,November,Wheat,No.2 CW RS,10.5,TERMINALS,St. Lawrence,Western Europe,Belgium
2014,November,Wheat,No.2 CW RS,19,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2014,November,Wheat,No.2 CW RS,50,TERMINALS,St. Lawrence,Africa,Nigeria
2014,November,Wheat,No.2 CW RS,44.7,TERMINALS,St. Lawrence,Western Hemisphere,Cuba
2014,November,Wheat,No.2 CW RS,6.9,TERMINALS,St. Lawrence,Western Hemisphere,Guyana
2014,November,Wheat,No.2 CW RS,27.9,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2014,November,Wheat,No.2 CW RS,78.8,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2014,November,Wheat,No.2 CW RW,7,TERMINALS,Thunder Bay,Western Hemisphere,United States
2014,November,Wheat,No.2 CW RW,1.8,TERMINALS,St. Lawrence,Western Hemisphere,Guyana
2014,November,Wheat,No.3 CW RS,43.2,TERMINALS,Vancouver,Western Hemisphere,Mexico
2014,November,Wheat,OTHER,76.6,TERMINALS,Vancouver,Africa,Sudan
2014,November,Wheat,OTHER,6,TERMINALS,Thunder Bay,Western Hemisphere,Colombia
2014,November,Wheat,OTHER,41,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2014,November,Amber Durum,No.1 CW AD,9.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Amber Durum,No.1 CW AD,9,TERMINALS,Thunder Bay,Africa,Morocco
2014,November,Amber Durum,No.1 CW AD,17.8,TERMINALS,St. Lawrence,Africa,Algeria
2014,November,Amber Durum,No.2 CW AD,6.6,TERMINALS,Vancouver,Asia,Japan
2014,November,Amber Durum,No.2 CW AD,11.9,TERMINALS,Vancouver,Asia,United Arab Emirates
2014,November,Amber Durum,No.2 CW AD,8.8,TERMINALS,Vancouver,Western Hemisphere,Chile
2014,November,Amber Durum,No.2 CW AD,23.1,TERMINALS,Thunder Bay,Western Europe,Belgium
2014,November,Amber Durum,No.2 CW AD,21.4,TERMINALS,Thunder Bay,Africa,Algeria
2014,November,Amber Durum,No.2 CW AD,20,TERMINALS,Thunder Bay,Western Hemisphere,Venezuela
2014,November,Amber Durum,No.2 CW AD,7.8,TERMINALS,St. Lawrence,Western Europe,Belgium
2014,November,Amber Durum,No.2 CW AD,26.3,TERMINALS,St. Lawrence,Africa,Algeria
2014,November,Amber Durum,No.2 CW AD,2.9,TERMINALS,St. Lawrence,Western Hemisphere,Cuba
2014,November,Amber Durum,No.3 CW AD,84.1,TERMINALS,Vancouver,Western Europe,Italy
2014,November,Amber Durum,No.3 CW AD,15.7,TERMINALS,Vancouver,Western Hemisphere,Peru
2014,November,Amber Durum,No.3 CW AD,47.1,TERMINALS,Thunder Bay,Western Europe,Belgium
2014,November,Amber Durum,No.3 CW AD,14.9,TERMINALS,Thunder Bay,Western Europe,Italy
2014,November,Amber Durum,No.3 CW AD,11.4,TERMINALS,Thunder Bay,Africa,Morocco
2014,November,Amber Durum,No.3 CW AD,28.2,TERMINALS,St. Lawrence,Western Europe,Belgium
2014,November,Amber Durum,No.3 CW AD,77.5,TERMINALS,St. Lawrence,Western Europe,Italy
2014,November,Amber Durum,No.3 CW AD,5,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2014,November,Amber Durum,No.4 CW AD,19,TERMINALS,Thunder Bay,Western Europe,Belgium
2014,November,Oat,No.1 CW,1.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,November,Oat,No.1 CW,73.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Oat,No.2 CW,12.4,TERMINALS,Thunder Bay,Western Hemisphere,United States
2014,November,Barley,No.1 CW,14,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Barley,No.2 CW,31.5,TERMINALS,Vancouver,Asia,China P.R.
2014,November,Barley,OTHER,124.7,TERMINALS,Vancouver,Asia,China P.R.
2014,November,Barley,OTHER,10,TERMINALS,Vancouver,Asia,Japan
2014,November,Rye,No.1 CW,3.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Flaxseed,No.1 CW,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,November,Flaxseed,No.1 CW,5.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Flaxseed,No.1 CW,42.8,TERMINALS,Vancouver,Asia,China P.R.
2014,November,Flaxseed,No.1 CW,28.2,TERMINALS,Thunder Bay,Western Europe,Belgium
2014,November,Canola,No.1 CANADA,32.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Canola,No.1 CANADA,247.2,TERMINALS,Vancouver,Asia,China P.R.
2014,November,Canola,No.1 CANADA,159,TERMINALS,Vancouver,Asia,Japan
2014,November,Canola,No.1 CANADA,47,TERMINALS,Vancouver,Western Hemisphere,Mexico
2014,November,Canola,No.1 CANADA,64.2,TERMINALS,Prince Rupert,Asia,China P.R.
2014,November,Canola,No.1 CANADA,47.3,TERMINALS,Prince Rupert,Asia,Japan
2014,November,Canola,No.1 CANADA,46,TERMINALS,Prince Rupert,Western Hemisphere,Mexico
2014,November,Canola,No.1 CANADA,19.4,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2014,November,Soybeans,No.1 CANADA,6.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Soybeans,No.2 CANADA,138.1,TERMINALS,Vancouver,Asia,China P.R.
2014,November,Soybeans,No.2 CANADA,19.5,TERMINALS,Bay & Lakes,Western Europe,France
2014,November,Soybeans,No.2 CANADA,36.3,TERMINALS,Bay & Lakes,Western Europe,Italy
2014,November,Soybeans,No.2 CANADA,48,TERMINALS,Bay & Lakes,Western Europe,Netherlands
2014,November,Soybeans,No.2 CANADA,9.6,TERMINALS,Bay & Lakes,Western Europe,United Kingdom
2014,November,Soybeans,No.2 CANADA,53.8,TERMINALS,St. Lawrence,Western Europe,Belgium
2014,November,Soybeans,No.2 CANADA,42.6,TERMINALS,St. Lawrence,Western Europe,France
2014,November,Soybeans,No.2 CANADA,105.7,TERMINALS,St. Lawrence,Western Europe,Germany
2014,November,Soybeans,No.2 CANADA,20.6,TERMINALS,St. Lawrence,Western Europe,Italy
2014,November,Soybeans,No.2 CANADA,179.1,TERMINALS,St. Lawrence,Western Europe,Netherlands
2014,November,Soybeans,No.2 CANADA,16.2,TERMINALS,St. Lawrence,Western Europe,Spain
2014,November,Soybeans,No.2 CANADA,49.1,TERMINALS,St. Lawrence,Africa,Egypt
2014,November,Soybeans,No.2 CANADA,13.5,TERMINALS,St. Lawrence,Africa,Nigeria
2014,November,Soybeans,No.2 CANADA,92.8,TERMINALS,St. Lawrence,Asia,Bangladesh
2014,November,Soybeans,No.2 CANADA,9.4,TERMINALS,St. Lawrence,Asia,Iran
2014,November,Soybeans,No.2 CANADA,26.3,TERMINALS,St. Lawrence,Asia,Japan
2014,November,Peas,All grades combined,0.5,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,November,Peas,All grades combined,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Peas,All grades combined,109,TERMINALS,Vancouver,Asia,China P.R.
2014,November,Peas,All grades combined,53.1,TERMINALS,Vancouver,Asia,India
2014,November,Peas,All grades combined,11,TERMINALS,Vancouver,Asia,United Arab Emirates
2014,November,Peas,All grades combined,0.1,TERMINALS,St. Lawrence,Western Europe,Spain
2014,November,Corn,No.1 CW,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Corn,No.2 CE,20.8,TERMINALS,St. Lawrence,Western Hemisphere,Cuba
2014,November,Corn,OTHER,23.1,TERMINALS,Bay & Lakes,Western Europe,Spain
2014,November,Corn,OTHER,8,TERMINALS,St. Lawrence,Western Europe,Spain
2014,November,Canaryseed,OTHER,31.6,TERMINALS,Thunder Bay,Western Hemisphere,United States
2014,November,Mustard Seed,No.1 CANADA,1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Mustard Seed,No.1 CANADA,3,TERMINALS,Thunder Bay,Western Europe,Belgium
2014,November,Triticale,No.1 CANADA,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Beans,All grades combined,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,November,Beans,All grades combined,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Lentil,No.1 CANADA,2.4,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,November,Lentil,No.1 CANADA,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Lentil,No.2 CANADA,24.5,TERMINALS,Vancouver,Asia,India
2014,November,Lentil,No.2 CANADA,4,TERMINALS,Thunder Bay,Asia,Turkey
2014,November,Lentil,No.3 CANADA,23.9,TERMINALS,Vancouver,Asia,India
2014,November,Lentil,No.3 CANADA,40.1,TERMINALS,Vancouver,Asia,Turkey
2014,November,Lentil,No.3 CANADA,7.1,TERMINALS,Thunder Bay,Asia,Turkey
2014,November,Chick Peas,No.1 CANADA,0.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Faba bean,No.1 CANADA,0.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,November,Finnish Oats,OTHER,0.7,TERMINALS,St. Lawrence,Western Hemisphere,Puerto Rico
2014,November,Pellets,OTHER,0.7,TERMINALS,Vancouver,Western Hemisphere,United States
2014,December,Wheat,FEED,14.8,TERMINALS,Vancouver,Asia,Japan
2014,December,Wheat,No.1 CW RS,43.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,December,Wheat,No.1 CW RS,40.6,TERMINALS,Vancouver,Asia,Japan
2014,December,Wheat,No.1 CW RS,3.3,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2014,December,Wheat,No.1 CW RS,31.9,TERMINALS,Prince Rupert,Asia,Japan
2014,December,Wheat,No.2 C PS,24.2,TERMINALS,Vancouver,Western Hemisphere,Chile
2014,December,Wheat,No.2 C PS,6.9,TERMINALS,Vancouver,Western Hemisphere,Peru
2014,December,Wheat,No.2 C PS,12.1,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2014,December,Wheat,No.2 C PS,22.3,TERMINALS,Prince Rupert,Western Hemisphere,Peru
2014,December,Wheat,No.2 CE,0.1,TERMINALS,St. Lawrence,Western Hemisphere,United States
2014,December,Wheat,No.2 CW HWS,13.6,TERMINALS,St. Lawrence,Africa,Nigeria
2014,December,Wheat,No.2 CW RS,16.5,TERMINALS,Vancouver,Africa,Kenya
2014,December,Wheat,No.2 CW RS,22,TERMINALS,Vancouver,Africa,Mozambique
2014,December,Wheat,No.2 CW RS,27.5,TERMINALS,Vancouver,Asia,Indonesia
2014,December,Wheat,No.2 CW RS,20.9,TERMINALS,Vancouver,Western Hemisphere,Colombia
2014,December,Wheat,No.2 CW RS,16.5,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2014,December,Wheat,No.2 CW RS,11.5,TERMINALS,Vancouver,Western Hemisphere,Peru
2014,December,Wheat,No.2 CW RS,20.4,TERMINALS,Prince Rupert,Africa,South Africa
2014,December,Wheat,No.2 CW RS,114.2,TERMINALS,Prince Rupert,Asia,Indonesia
2014,December,Wheat,No.2 CW RS,27.5,TERMINALS,Prince Rupert,Asia,Philippines
2014,December,Wheat,No.2 CW RS,12.1,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2014,December,Wheat,No.2 CW RS,18.1,TERMINALS,Prince Rupert,Western Hemisphere,Costa Rica
2014,December,Wheat,No.2 CW RS,22.1,TERMINALS,Prince Rupert,Western Hemisphere,Mexico
2014,December,Wheat,No.2 CW RS,5.5,TERMINALS,Thunder Bay,Western Europe,Belgium
2014,December,Wheat,No.2 CW RS,22.1,TERMINALS,Thunder Bay,Western Europe,Italy
2014,December,Wheat,No.2 CW RS,8.4,TERMINALS,Thunder Bay,Western Europe,United Kingdom
2014,December,Wheat,No.2 CW RS,33,TERMINALS,St. Lawrence,Africa,Nigeria
2014,December,Wheat,No.2 CW RS,30.3,TERMINALS,St. Lawrence,Africa,West Africa
2014,December,Wheat,No.2 CW RS,37.3,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2014,December,Wheat,No.2 CW SWS,22,TERMINALS,Vancouver,Western Hemisphere,Chile
2014,December,Wheat,No.3 CW RS,53.1,TERMINALS,Vancouver,Asia,Bangladesh
2014,December,Wheat,No.3 CW RS,37,TERMINALS,Vancouver,Asia,Japan
2014,December,Wheat,No.3 CW RS,16.7,TERMINALS,Vancouver,Western Hemisphere,Peru
2014,December,Wheat,No.3 CW RS,10.6,TERMINALS,Prince Rupert,Asia,Indonesia
2014,December,Wheat,OTHER,100,TERMINALS,Vancouver,Asia,Iraq
2014,December,Wheat,OTHER,10.4,TERMINALS,Prince Rupert,Africa,South Africa
2014,December,Wheat,OTHER,57.8,TERMINALS,Prince Rupert,Asia,Saudi Arabia
2014,December,Wheat,OTHER,25.3,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2014,December,Amber Durum,No.1 CW AD,15.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,December,Amber Durum,No.2 CW AD,7.3,TERMINALS,Vancouver,Asia,Japan
2014,December,Amber Durum,No.2 CW AD,4.3,TERMINALS,Prince Rupert,Western Hemisphere,Costa Rica
2014,December,Amber Durum,No.2 CW AD,10,TERMINALS,Thunder Bay,Africa,Algeria
2014,December,Amber Durum,No.2 CW AD,23.8,TERMINALS,St. Lawrence,Africa,Algeria
2014,December,Amber Durum,No.2 CW AD,2.2,TERMINALS,St. Lawrence,Africa,West Africa
2014,December,Amber Durum,No.3 CW AD,105.5,TERMINALS,Vancouver,Western Europe,Italy
2014,December,Amber Durum,No.3 CW AD,40.9,TERMINALS,Vancouver,Africa,Morocco
2014,December,Amber Durum,No.3 CW AD,0.3,TERMINALS,Vancouver,Western Hemisphere,Colombia
2014,December,Amber Durum,No.3 CW AD,32.3,TERMINALS,Thunder Bay,Western Europe,Italy
2014,December,Amber Durum,No.3 CW AD,52.1,TERMINALS,Thunder Bay,Africa,Morocco
2014,December,Amber Durum,No.3 CW AD,26,TERMINALS,St. Lawrence,Western Europe,Belgium
2014,December,Amber Durum,No.3 CW AD,31.6,TERMINALS,St. Lawrence,Western Europe,Belgium
2014,December,Amber Durum,No.3 CW AD,5.1,TERMINALS,St. Lawrence,Western Europe,Italy
2014,December,Amber Durum,No.3 CW AD,48.4,TERMINALS,St. Lawrence,Western Europe,Netherlands
2014,December,Amber Durum,No.3 CW AD,46,TERMINALS,St. Lawrence,Africa,Morocco
2014,December,Amber Durum,No.3 CW AD,28.4,TERMINALS,St. Lawrence,Asia,Turkey
2014,December,Amber Durum,No.3 CW AD,5,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2014,December,Amber Durum,No.4 CW AD,40.5,TERMINALS,Vancouver,Western Europe,Italy
2014,December,Oat,No.1 CW,1.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2014,December,Oat,No.1 CW,48.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,December,Oat,No.2 CW,29.9,TERMINALS,Thunder Bay,Western Hemisphere,United States
2014,December,Barley,No.1 CW,13.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,December,Barley,No.1 CW,55.8,TERMINALS,Vancouver,Asia,Japan
2014,December,Barley,No.1 CW,65.5,TERMINALS,Prince Rupert,Asia,China P.R.
2014,December,Barley,OTHER,102.5,TERMINALS,Vancouver,Asia,China P.R.
2014,December,Barley,OTHER,24,TERMINALS,Vancouver,Western Hemisphere,Colombia
2014,December,Rye,No.1 CW,1.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2014,December,Flaxseed,No.1 CW,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
