commodity,descriptn,abbreviatn,unit_qy1,unit_qy2,sitc,end_use,naics,usda,hitech
0302130012,"CHINOOK (KING) SALMON, EXCLUDING FILLETS, LIVERS AND ROES, FRESH OR CHILLED",CHINOOK (KING) SALMON FRSH/CHILL EX FILLET/LVR/ROE,KG,,03412,01000,114111,1,00
0302130022,"CHUM (DOG) SALMON, FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","CHUM (DOG) SALMON, FR/CH, EXC FILLET, LIVER & ROE",KG,,03412,01000,114111,1,00
0302130032,"PINK (HUMPIE) SALMON, FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","PINK (HUMPIE) SALMON, FR/CH, EXC FILLET LIVER ROE",KG,,03412,01000,114111,1,00
0302130042,"SOCKEYE (RED) SALMON, FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","SOCKEYE (RED) SALMON, FR/CH, EXC FILLET LIVER ROE",KG,,03412,01000,114111,1,00
0302130052,"COHO (SILVER) SALMON, EXCLUDING FILLETS, LIVERS AND ROES, FRESH OR CHILLED",COHO (SILVER) SALMON FRSH/CHILLD EX FILLET/LVR/ROE,KG,,03412,01000,114111,1,00
0302130062,"PACIFIC SALMON (ONCORHYNCHUS NERKA, ONCORHYNCH GORBUSCHA, ETC), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","PACIFIC SALMON, FR/CH EXC FILL ETC, NESOI",KG,,03412,01000,114111,1,00
0302140003,"ATLANTIC SALMON (SALMO SALAR), FARMED, FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","ATLANTIC SALMON, FARMED FR/CH EXC FILLET LIVER ROE",KG,,03412,01000,112511,1,00
0302140004,"ATLANTIC SALMON (SALMO SALAR), FRESH OR CHILLED, EXCEPT FARMED, FILLETS, LIVERS AND ROES","ATLANTIC SALMON FR/CH EXC FARMED, FILLET LIVER ETC",KG,,03412,01000,114111,1,00
0302140062,"DANUBE SALMON (HUCHO HUCHO), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","DANUBE SALMON, FR/CH EXC FILL ETC, NESOI",KG,,03412,01000,114111,1,00
0302190000,"SALMONIDAE, FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES, NESOI","SALMONIDAE, FRESH OR CHILLED, EXC FILLET ETC NESOI",KG,,03412,01000,114111,1,00
0302210000,"HALIBUT AND GREENLAND TURBOT (REINHARDTIUS HIPPOGLOSSOIDES, HIPPOGLOSSUS HIPPOGLOSSUS, HIPPOGLOSSUS STENOLEPIS), EXCL FILLETS, LIVERS, ROES, FRESH, CH","HALIBUT/GREENLAND TURBOT EX FILLET, LVR, ROE FR/CH",KG,,03413,01000,114111,1,00
0302220000,"PLAICE (PLEURONECTES PLATESSA), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","PLAICE, FRESH/CHILLED, EXCEPT FILLET, LIVER & ROE",KG,,03413,01000,114111,1,00
0302230000,"SOLE (SOLEA SPP.), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","SOLE, FRESH/CHILLED, EXCEPT FILLETS, LIVERS & ROES",KG,,03413,01000,114111,1,00
0302240000,"TURBOTS (PSETTA MAXIMA), FRESH OR CHILLED, EXCLEPT FILLETS, LIVERS AND ROES","TURBOTS, FR/CH, EXCEPT FILLET, LIVER & ROE",KG,,03413,01000,114111,1,00
0302290100,"FLATFISH, NESOI, EXCLUDING FILLETS, LIVERS AND ROES, FRESH OR CHILLED","FLATFISH NESOI EXCEPT FILLET, LIVER ROE FRESH/CHLD",KG,,03413,01000,114111,1,00
0302310000,"ALBACORE OR LONGFINNED TUNAS (THUNNUS ALALUNGA), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","ALBACORE/LONGFINNED TUNAS, FR/CH, EXC FILLET ETC",KG,,03414,01000,114111,1,00
0302320000,"YELLOWFIN TUNAS (THUNNUS ALBACARES), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES",YELLOWFIN TUNAS FR/CH EXCEPT FILLETS LIVERS & ROES,KG,,03414,01000,114111,1,00
0302330000,"SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FRESH OR CHILLED, EXCLUDING FISH FILLETS AND OTHER FISH MEAT OF HEADING 0304","SKIPJACK TUNA (STRIPE-BELLIED BONITO), FRESH OR CH",KG,,03414,01000,114111,1,00
0302340000,"BIGEYE TUNAS (THUNNUS OBESUS), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","BIGEYE TUNAS, FR/CH, EXCEPT FILLETS, LIVERS & ROES",KG,,03414,01000,114111,1,00
0302350100,"ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","ATL/PAC BLUFIN TUNAS, FR/CH, EXC FILTS/LIVERS/ROES",KG,,03414,01000,114111,1,00
0302360000,"SOUTHERN BLUEFIN TUNAS (THUNNUS MACCOYII), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES",SOUTHERN BLUEFIN TUNA FR/CH EXC FILETS LIVERS ROES,KG,,03414,01000,114111,1,00
0302390200,"TUNAS (OF GENUS THUNNUS), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES, NESOI","TUNAS, FR/CH, EXCEPT FILLETS, LIVERS & ROES, NESOI",KG,,03414,01000,114111,1,00
0302410000,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","HERRINGS, FR/CH, EXCEPT FILLETS, LIVERS AND ROES",KG,,03415,01000,114111,1,00
0302420000,"ANCHOVIES, FRESH OR CHILLED, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304","ANCHOVIES, FR/CH, EXC LIVERS, ROES, FILLETS, ETC",KG,,03418,01000,114111,1,00
0302430000,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FR/CH, EXCEPT FILLET, LIVER, ROE","SARDINES ETC, FR/CH, EXC FILLETS, LIVERS AND ROES",KG,,03415,01000,114111,1,00
0302440000,"MACKEREL (SCOMBER SCOMBRUS, SCOMBER AUSTRALASICUS, SCOMBER JAPONICUS), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","MACKEREL, FR/CH, EXCEPT FILLETS, LIVERS AND ROES",KG,,03417,01000,114111,1,00
0302450000,"JACK AND HORSE MACKEREL, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES",JACK&HORSE MACKEREL FR/CH EXCEPT FILTS/LIVERS/ROES,KG,,03418,01000,114111,1,00
0302460000,"COBIA, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","COBIA, FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES",KG,,03418,01000,114111,1,00
0302470000,"SWORDFISH (XIPHIAS GLADIUS), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS OR ROE","SWORDFISH, FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES",KG,,03418,01000,114111,1,00
0302490000,"INDIAN MACKRLS,SEERFISHES, JACKS, CREVALLES, SILVER POMFRETS, PACIFIC SAURY,SCADS,CAPELIN,KAWAKAWA, BONITOS,MARLINS,SAILFISHES,SPEARFISH,FRESH/CHILLED","INDIAN MACKRLS, MARLINS,SAIL/SPEARFISH,ETC. FR/CH",KG,,03418,01000,114111,1,00
0302510000,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), EXCLUDING FILLETS, LIVERS AND ROES, FRESH OR CHILLED","COD EXCEPT FILLETS, LIVERS & ROES, FRESH, CHILLED",KG,,03416,01000,114111,1,00
0302520000,"HADDOCK (MELANOGRAMMUS AEGLEFINUS), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","HADDOCK, FRESH OR CHILLED, EXC FILLET, LIVER, ROE",KG,,03418,01000,114111,1,00
0302530000,"ATLANTIC POLLOCK (POLLACHIUS VIRENS), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","ATLANTIC POLLOCK, FR/CH, EXCEPT FILLET, LIVER, ROE",KG,,03418,01000,114111,1,00
0302540000,"HAKE, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","HAKE, FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES",KG,,03418,01000,114111,1,00
0302550000,"ALASKA POLLOCK, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","ALASKA POLLOCK,FR/CHILLD EXCEPT FILLETS/LIVERS/ROE",KG,,03418,01000,114111,1,00
0302560000,"BLUE WHITINGS, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","BLUE WHITING, FR/CHILLD EXCEPT FILLETS/LIVERS/ROES",KG,,03418,01000,114111,1,00
0302590000,"FISH OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, ETC., FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES, NESOI","FISH OF BREGMACEROTIDAE, ETC. FR/CH, NESOI",KG,,03418,01000,114111,1,00
0302710000,"TILAPIAS, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","TILAPIAS, FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES",KG,,03418,01000,114111,1,00
0302720000,"CATFISH, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES",CATFISH FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES,KG,,03418,01000,114111,1,00
0302730000,"CARP, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","CARP, FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES",KG,,03418,01000,114111,1,00
0302740000,"EELS (ANGUILLA SPP.), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","EELS, FRESH OR CHILLED, EXCEPT FILLET, LIVER, ROE",KG,,03418,01000,114111,1,00
0302790000,"NILE PERCH AND SNAKEHEADS, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","NILE PERCH, SNAKEHEADS,FR/CH EXP FILLETS/LIVER/ROE",KG,,03418,01000,114111,1,00
0302810011,"DOGFISH (SQUALUS SPP.), FRESH OR CHILLED, EXCEPT FILLETS, LIVERS AND ROES","DOGFISH, FRESH OR CHILLED, EXC FILLET, LIVER, ROE",KG,,03418,01000,114111,1,00
0302810091,"SHARKS, FRESH OR CHILLED, EXCEPT DOGFISH, FILLETS, LIVERS AND ROES","SHARKS, FR/CH, EXC FILLETS, LIVERS AND ROES, NESOI",KG,,03418,01000,114111,1,00
0302820000,"RAYS AND SKATES, FRESH OR CHILLED, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304, NESOI","RAYS/SKATES, FR/CH,EXC LIVERS,ROES,FILLETS, NESOI",KG,,03418,01000,114111,1,00
0302830000,"TOOTHFISH (DISSOSTICHUS SPP.), FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","TOOTHFISH, FRESH/CHILLED,EXCEPT FILLETS/LIVERS/ROE",KG,,03418,01000,114111,1,00
0302840000,"SEABASS, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","SEABASS, FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES",KG,,03418,01000,114111,1,00
0302850000,"SEABREAM (SPARIDAE), FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","SEABREAM, FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES",KG,,03418,01000,114111,1,00
0302893010,"SABLEFISH (ANOPLOPOMA FIMBRIA), FRESH OR CHILLED EXCLUDING FILLETS, LIVERS AND ROES","SABLEFISH FRSH/CHILLD EXCEPT FILLETS, LIVERS, ROES",KG,,03418,01000,114111,1,00
0302893020,"LINCOD (OPHIODON ELONGATUS), FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES",LINCOD(OPHIODON ELONGATUS) FRESH/CHILLD EX FLT/ROE,KG,,03418,01000,114111,1,00
0302894075,"MONKFISH (LOPHIUS SPP.), FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES","MONKFISH, FR/CH, EXCEPT FILLET, LIVER AND ROE",KG,,03418,01000,114111,1,00
0302897102,"FISH NESOI, FRESH OR CHILLED, EXCLUDING FILLETS, LIVERS AND ROES",FISH NESOI FRESH/CHILLD EXCEPT FILLETS/LIVERS/ROES,KG,,03418,01000,114111,1,00
0302914010,"MULLET ROE, FRESH OR CHILLED","MULLET ROE, FRESH OR CHILLED",KG,,03419,01000,114111,1,00
0302915000,"FISH LIVERS AND ROES NESOI, FRESH OR CHILLED","FISH LIVERS AND ROES NESOI, FRESH OR CHILLED",KG,,03419,01000,114111,1,00
0302920000,"SHARK FINS, FRESH OR CHILLED, EXCEPT FILLETS","SHARK FINS, FRESH OR CHILLED, EXC FILLET",KG,,03418,01000,114111,1,00
0302990000,"OTHER EDIBLE FISH OFFAL, FRESH OR CHILLED, NESOI","OTHER EDIBLE FISH OFFAL, FRESH OR CHILLED, NESOI",KG,,03419,01000,114111,1,00
0303110000,"SOCKEYE (RED) SALMON (ONCORHYNCHUS NERKA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","SOCKEYE (RED) SALMON, FROZEN, EXCEPT FILLETS, ETC",KG,,03421,01000,114111,1,00
0303120012,"CHINOOK (KING) SALMON (ONCORHYNCHUS TSCHAWYTSCHA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","CHINOOK (KING) SALMON, FROZEN, EXCEPT FILLETS, ETC",KG,,03421,01000,114111,1,00
0303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","CHUM (DOG) SALMON, FROZEN, EXC FILLET, LIVER & ROE",KG,,03421,01000,114111,1,00
0303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","PINK (HUMPIE) SALMON, FROZEN, EXCEPT FILLETS, ETC",KG,,03421,01000,114111,1,00
0303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","COHO (SILVER) SALMON, FROZEN, EXCEPT FILLETS, ETC",KG,,03421,01000,114111,1,00
0303120062,"PACIFIC SALMON (ONCORHYNCHUS MASOU, ONCORHYNCHUS RHODURUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI","PACIFIC SALMON, FRZN EXC FILLET, LIVER & ROE NESOI",KG,,03421,01000,114111,1,00
0303130000,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",ATLANTIC & DANUBE SALMON FROZEN EXCEPT FILLETS ETC,KG,,03421,01000,114111,1,00
0303140000,"TROUT (SALMO TRUTTA; ONCORHYNCHUS MYKISS, CLARKI, AGUABONITA, GILAE, APACHE AND CHRYSOGASTER), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","TROUT, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03421,01000,114111,1,00
0303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI","SALMONIDAE, FROZEN, EXC FILLET, LIVER & ROE, NESOI",KG,,03421,01000,114111,1,00
0303230000,"TILAPIA (OREOCHROMIS SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","TILAPIA (OREOCHROMIS), FZ EXC FILLET, LIVER & ROE",KG,,03428,01000,114111,1,00
0303240000,"CATFISH, FROZEN, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304","CATFISH, FROZEN, EXCL LIVERS, ROES, FILLETS ETC",KG,,03428,01000,114111,1,00
0303250100,"CARP, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","CARP, FROZEN EXC FILLET LIVER ROE",KG,,03428,01000,114111,1,00
0303260000,"EELS (ANGUILLA SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","EELS, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03428,01000,114111,1,00
0303290100,"NILE PERCH (LATES NILOTICUS) AND SNAKEHEADS (CHANNA SPP.), FROZEN, EXCLUDING LIVERS, ROES AND FILLETS","NILE PERCH AND SNAKEHEADS, FZ EXC FILLET LIVER ROE",KG,,03428,01000,114111,1,00
0303310015,"ATLANTIC AND PACIFIC HALIBUT (HIPPOGLOSSUS HIPPOGLOSSUS, HIPPOGLOSSUS STENOLEPIS) EXCEPT FILLETS, LIVERS AND ROES, FROZEN",ATLANTIC & PACIFIC HALIBUT FROZN EX FILLET/LVR/ROE,KG,,03422,01000,114111,1,00
0303310030,"GREENLAND TURBOT (GREENLAND HALIBUT; REINHARDTIUS HIPPOGLOSSOIDES), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","GREENLAND TURBOT FROZEN EXCEPT FILLET, LIVER & ROE",KG,,03422,01000,114111,1,00
0303320000,"PLAICE (PLEURONECTES PLATESSA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","PLAICE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03422,01000,114111,1,00
0303330000,"SOLE (SOLEA SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","SOLE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03422,01000,114111,1,00
0303340000,"TURBOTS, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","TURBOTS, FRZN, EXCEPT FILLET, LIVER & ROE",KG,,03422,01000,114111,1,00
0303390120,"ROCK SOLE (PLEURONECTES BILINEATUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","ROCK SOLE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03422,01000,114111,1,00
0303390130,"YELLOWFIN SOLE (PLEURONECTES ASPER), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","YELLOWFIN SOLE, FROZEN, EXC FILLET, LIVER AND ROE",KG,,03422,01000,114111,1,00
0303390160,"FLAT FISH, EXCLUDING FILLETS, LIVER, & ROES, FROZEN, NESOI","FLAT FISH EXCL FILLETS/LIVERS/ ROES; FROZEN, NESOI",KG,,03422,01000,114111,1,00
0303410000,"ALBACORE OR LONGFINNED TUNAS (THUNNUS ALALUNGA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",ALBACORE/LONGFINNED TUNAS FROZEN EXCEPT FILLET ETC,KG,,03423,01000,114111,1,00
0303420000,"YELLOWFIN TUNAS, (THUNNUS ALBACARES), EXCLUDING FILLETS, LIVERS AND ROES, FROZEN","YELLOWFIN TUNA EXCEPT FILLETS, LIVER & ROES FROZEN",KG,,03423,01000,114111,1,00
0303430000,"SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN, EXCLUDING FISH FILLETS AND OTHER FISH MEAT OF HEADING 0304","SKIPJACK TUNA (STRIPE-BELLIED BONITO), FROZEN",KG,,03423,01000,311710,1,00
0303440000,"BIGEYE TUNAS (THUNNUS OBESUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","BIGEYE TUNAS, FROZEN, EXCEPT FILLET, LIVER AND ROE",KG,,03423,01000,114111,1,00
0303450100,"ATLANTIC AND PACIFIC BLUEFIN TUNAS, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","BLUEFIN TUNAS FROZEN EXCEPT FILLETS, LIVERS & ROES",KG,,03423,01000,114111,1,00
0303460000,"SOUTHERN BLUEFIN TUNAS (THUNNUS MACCOYII), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","SOUTHERN BLUEFIN TUNAS, FROZEN, EXC FILLETS, ETC",KG,,03423,01000,114111,1,00
0303490200,"TUNAS (OF THE GENUS THUNNUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI","TUNAS, FROZEN, EXCEPT FILLETS, LIVERS & ROES NESOI",KG,,03423,01000,114111,1,00
0303510000,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","HERRINGS, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03424,01000,114111,1,00
0303530000,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FRZN EXCEPT FILLET, LIVER AND ROE","SARDINES ETC, FROZEN, EXCEPT FILLET, LIVER AND ROE",KG,,03424,01000,114111,1,00
0303540000,"MACKEREL (SCOMBER SCOMBRUS, SCOMBER AUSTRALASICUS, SCOMBER JAPONICUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","MACKEREL, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03426,01000,114111,1,00
0303550000,"JACK AND HORSE MACKEREL, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","JACK&HORSE MACKEREL,FZ, EXCEPT FILLETS,LIVERS& ROE",KG,,03428,01000,114111,1,00
0303560000,"COBIA, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","COBIA, FROZEN, EXCEPT FILLETS, LIVERS & ROES",KG,,03428,01000,114111,1,00
0303570000,"SWORDFISH (XIPHIAS GLADIUS), FROZEN, EXCEPT FILLETS, LIVERS, ROE","SWORDFISH, FROZEN, EXCEPT FILLETS, LIVERS, ROE",KG,,03428,01000,114111,1,00
0303590000,"FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII)","FISH, FROZEN, EXCEPT FILLETS, LIVERS&ROES,HERRINGS",KG,,03428,01000,114111,1,00
0303630000,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","COD, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03425,01000,114111,1,00
0303640000,"HADDOCK (MELANOGRAMMUS AEGLEFINUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","HADDOCK, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03428,01000,114111,1,00
0303650000,"ATLANTIC POLLOCK (POLLACHIUS VIRENS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","ATLANTIC POLLOCK FROZEN EXCEPT FILLET, LIVER & ROE",KG,,03428,01000,114111,1,00
0303660000,"WHITING (MERLUCCIUS SPP.) AND HAKE (UROPHYCIS SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","WHITING & HAKE, FROZEN, EXCEPT FILLET, LIVER & ROE",KG,,03427,01000,114111,1,00
0303670000,"ALASKA POLLOCK (THERAGRA CHALCOGRAMMA), FROZEN, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304","ALASKA POLLOCK, FROZEN, EXCEPT FILLET, LIVER & ROE",KG,,03428,01000,114111,1,00
0303680000,"BLUE WHITINGS, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","BLUE WHITINGS, FROZEN, EXC FILLETS, LIVERS & ROES",KG,,03428,01000,114111,1,00
0303690000,"FISH OF FAMILIES BREGMAVEROTIDAE, EUCLICHTHYIDAE, GADIDAE, ETC; FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI","FISH OF FAM, FZ, EXC FILLETS, LIVERS & ROES, NESOI",KG,,03428,01000,114111,1,00
0303810011,"DOGFISH (SQUALUS SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","DOGFISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03428,01000,114111,1,00
0303810091,"SHARKS, FROZEN, EXCEPT DOGFISH, FILLETS, LIVERS AND ROES","SHARKS, FROZEN EXCEPT FILLETS, LIVERS & ROES NESOI",KG,,03428,01000,114111,1,00
0303820000,"RAYS AND SKATES, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","RAYS&SKATES, FROZEN, EXCEPT FILLETS, LIVERS & ROES",KG,,03428,01000,114111,1,00
0303830000,"TOOTHFISH (DISSOSTICHUS SPP.), FROZEN, EXCLUDING FISH FILLETS, LIVERS AND ROES","TOOTHFISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03428,01000,114111,1,00
0303840000,"SEA BASS (DICENTRARCHUS LABRAX, DICENTRARCHUS PUNCTATUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","SEA BASS, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03428,01000,114111,1,00
0303890040,"TILAPIA, OTHER THAN OREOCHROMIS SPP., FROZEN, EXCEPT FILLETS, LIVERS AND ROES","TILAPIA, FROZEN EXC FILLET, LIVER & ROE, NESOI",KG,,03428,01000,114111,1,00
0303890046,"AKTA MACKEREL, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","ATKA MACKEREL, FROZEN, EXCEPT FILLET, LIVER & ROE",KG,,03428,01000,114111,1,00
0303890049,"MULLET, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","MULLET, FROZEN, EXCEPT FILLET, LIVER & ROE",KG,,03428,01000,114111,1,00
0303890052,"MONKFISH (LOPHIUS SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","MONKFISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES",KG,,03428,01000,114111,1,00
0303890055,"BUTTERFISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","BUTTERFISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROE",KG,,03428,01000,114111,1,00
0303890061,"SABLE FISH (ANOPLOPOMA FIMBRIA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","SABLEFISH, FROZEN EXCEPT FILLETS, LIVERS AND ROES",KG,,03428,01000,114111,1,00
0303896150,"PACIFIC OCEAN PERCH, FROZEN (SEBASTES ALUTUS), NESOI","PACIFIC OCEAN PERCH (SEBASTES ALUTUS), FROZEN, NES",KG,,03428,01000,114111,1,00
0303896160,"SCORPIONFISH, FROZEN, EXCLUDING FILLETS, LIVERS AND ROES, AND OTHER FISH MEAT OF HEADING O304","SCORPIONFISH, FROZEN, EXCL FILLETS, LIVERS, ROES",KG,,03428,01000,114111,1,00
0303896197,"FISH, FROZEN, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304, NESOI","FISH, FROZEN, EXCL LIVERS, ROES, FILLETS ETC NESOI",KG,,03428,01000,114111,1,00
0303912000,"STURGEON ROE, FROZEN","STURGEON ROE, FROZEN",KG,,03429,01000,114111,1,00
0303914020,"HERRING ROE, FROZEN","HERRING ROE, FROZEN",KG,,03429,01000,114111,1,00
0303914040,"SALMON ROE, FROZEN","SALMON ROE, FROZEN",KG,,03429,01000,114111,1,00
0303914050,"ALASKAN POLLOCK (THERAGRA CHALCOGRAMMA) ROES, FROZEN","ALASKAN POLLOCK ROE, FROZEN",KG,,03429,01000,114111,1,00
0303914060,"MULLET ROE, FROZEN","MULLET ROE, FROZEN",KG,,03429,01000,114111,1,00
0303914095,"FISH LIVERS AND ROES, FROZEN, NESOI","FISH LIVERS AND ROES, FROZEN, NESOI",KG,,03429,01000,114111,1,00
0303920000,"SHARK FINS, FROZEN, EXCEPT FILLETS","SHARK FINS,FROZEN, EXCEPT FILLETS",KG,,03428,01000,114111,1,00
0303990000,"OTHER EDIBLE FISH OFFAL, FROZEN, NESOI","OTHER EDIBLE FISH OFFAL, FROZEN, NESOI",KG,,03429,01000,114111,1,00
