Commodity_Desc,Commodity_Desc2,Attribute_Desc,Geography_Desc,Unit_Desc,Marketing_Year,Timeperiod_Desc,Amount
"Wheat","All wheat","Seed use","United States","Million bushels","1976/77","MY Jun-May",92
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1976/77","MY Jun-May",74.328
"Wheat","All wheat","Total domestic use","United States","Million bushels","1976/77","MY Jun-May",754.328
"Wheat","All wheat","Exports","United States","Million bushels","1976/77","MY Jun-May",949.532
"Wheat","All wheat","Total disappearance","United States","Million bushels","1976/77","MY Jun-May",1703.86
"Wheat","All wheat","Ending stocks","United States","Million bushels","1976/77","MY Jun-May",1113.249
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1976/77","Q1 Jun-Aug",665.629
"Wheat","All wheat","Production","United States","Million bushels","1976/77","Q1 Jun-Aug",2148.78
"Wheat","All wheat","Imports","United States","Million bushels","1976/77","Q1 Jun-Aug",0.8
"Wheat","All wheat","Total supply","United States","Million bushels","1976/77","Q1 Jun-Aug",2815.209
"Wheat","All wheat","Food use","United States","Million bushels","1976/77","Q1 Jun-Aug",150
"Wheat","All wheat","Seed use","United States","Million bushels","1976/77","Q1 Jun-Aug",1
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1976/77","Q1 Jun-Aug",-2.955
"Wheat","All wheat","Total domestic use","United States","Million bushels","1976/77","Q1 Jun-Aug",148.045
"Wheat","All wheat","Exports","United States","Million bushels","1976/77","Q1 Jun-Aug",281.964
"Wheat","All wheat","Total disappearance","United States","Million bushels","1976/77","Q1 Jun-Aug",430.009
"Wheat","All wheat","Ending stocks","United States","Million bushels","1976/77","Q1 Jun-Aug",2385.2
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1976/77","Q2 Sep-Nov",2385.2
"Wheat","All wheat","Production","United States","Million bushels","1976/77","Q2 Sep-Nov",0
"Wheat","All wheat","Imports","United States","Million bushels","1976/77","Q2 Sep-Nov",0.5
"Wheat","All wheat","Total supply","United States","Million bushels","1976/77","Q2 Sep-Nov",2385.7
"Wheat","All wheat","Food use","United States","Million bushels","1976/77","Q2 Sep-Nov",153
"Wheat","All wheat","Seed use","United States","Million bushels","1976/77","Q2 Sep-Nov",64
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1976/77","Q2 Sep-Nov",-2.795
"Wheat","All wheat","Total domestic use","United States","Million bushels","1976/77","Q2 Sep-Nov",214.205
"Wheat","All wheat","Exports","United States","Million bushels","1976/77","Q2 Sep-Nov",277.295
"Wheat","All wheat","Total disappearance","United States","Million bushels","1976/77","Q2 Sep-Nov",491.5
"Wheat","All wheat","Ending stocks","United States","Million bushels","1976/77","Q2 Sep-Nov",1894.2
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1976/77","Q3 Dec-Feb",1894.2
"Wheat","All wheat","Production","United States","Million bushels","1976/77","Q3 Dec-Feb",0
"Wheat","All wheat","Imports","United States","Million bushels","1976/77","Q3 Dec-Feb",0.4
"Wheat","All wheat","Total supply","United States","Million bushels","1976/77","Q3 Dec-Feb",1894.6
"Wheat","All wheat","Food use","United States","Million bushels","1976/77","Q3 Dec-Feb",144.8
"Wheat","All wheat","Seed use","United States","Million bushels","1976/77","Q3 Dec-Feb",1
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1976/77","Q3 Dec-Feb",44.971
"Wheat","All wheat","Total domestic use","United States","Million bushels","1976/77","Q3 Dec-Feb",190.771
"Wheat","All wheat","Exports","United States","Million bushels","1976/77","Q3 Dec-Feb",178.929
"Wheat","All wheat","Total disappearance","United States","Million bushels","1976/77","Q3 Dec-Feb",369.7
"Wheat","All wheat","Ending stocks","United States","Million bushels","1976/77","Q3 Dec-Feb",1524.9
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1976/77","Q4 Mar-May",1524.9
"Wheat","All wheat","Production","United States","Million bushels","1976/77","Q4 Mar-May",0
"Wheat","All wheat","Imports","United States","Million bushels","1976/77","Q4 Mar-May",1
"Wheat","All wheat","Total supply","United States","Million bushels","1976/77","Q4 Mar-May",1525.9
"Wheat","All wheat","Food use","United States","Million bushels","1976/77","Q4 Mar-May",140.2
"Wheat","All wheat","Seed use","United States","Million bushels","1976/77","Q4 Mar-May",26
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1976/77","Q4 Mar-May",35.107
"Wheat","All wheat","Total domestic use","United States","Million bushels","1976/77","Q4 Mar-May",201.307
"Wheat","All wheat","Exports","United States","Million bushels","1976/77","Q4 Mar-May",211.344
"Wheat","All wheat","Total disappearance","United States","Million bushels","1976/77","Q4 Mar-May",412.651
"Wheat","All wheat","Ending stocks","United States","Million bushels","1976/77","Q4 Mar-May",1113.249
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1977/78","MY Jun-May",1113.249
"Wheat","All wheat","Production","United States","Million bushels","1977/78","MY Jun-May",2045.527
"Wheat","All wheat","Imports","United States","Million bushels","1977/78","MY Jun-May",1.9
"Wheat","All wheat","Total supply","United States","Million bushels","1977/78","MY Jun-May",3160.676
"Wheat","All wheat","Food use","United States","Million bushels","1977/78","MY Jun-May",586.5
"Wheat","All wheat","Seed use","United States","Million bushels","1977/78","MY Jun-May",80
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1977/78","MY Jun-May",192.501
"Wheat","All wheat","Total domestic use","United States","Million bushels","1977/78","MY Jun-May",859.001
"Wheat","All wheat","Exports","United States","Million bushels","1977/78","MY Jun-May",1123.867
"Wheat","All wheat","Total disappearance","United States","Million bushels","1977/78","MY Jun-May",1982.868
"Wheat","All wheat","Ending stocks","United States","Million bushels","1977/78","MY Jun-May",1177.808
"Wheat","All wheat","Seed use","United States","Million bushels","1977/78","Q1 Jun-Aug",1
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1977/78","Q1 Jun-Aug",117.131
"Wheat","All wheat","Total domestic use","United States","Million bushels","1977/78","Q1 Jun-Aug",260.831
"Wheat","All wheat","Exports","United States","Million bushels","1977/78","Q1 Jun-Aug",266.945
"Wheat","All wheat","Total disappearance","United States","Million bushels","1977/78","Q1 Jun-Aug",527.776
"Wheat","All wheat","Ending stocks","United States","Million bushels","1977/78","Q1 Jun-Aug",2631.7
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1977/78","Q1 Jun-Aug",1113.249
"Wheat","All wheat","Production","United States","Million bushels","1977/78","Q1 Jun-Aug",2045.527
"Wheat","All wheat","Imports","United States","Million bushels","1977/78","Q1 Jun-Aug",0.7
"Wheat","All wheat","Total supply","United States","Million bushels","1977/78","Q1 Jun-Aug",3159.476
"Wheat","All wheat","Food use","United States","Million bushels","1977/78","Q1 Jun-Aug",142.7
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1977/78","Q2 Sep-Nov",2631.7
"Wheat","All wheat","Production","United States","Million bushels","1977/78","Q2 Sep-Nov",0
"Wheat","All wheat","Imports","United States","Million bushels","1977/78","Q2 Sep-Nov",0.5
"Wheat","All wheat","Total supply","United States","Million bushels","1977/78","Q2 Sep-Nov",2632.2
"Wheat","All wheat","Food use","United States","Million bushels","1977/78","Q2 Sep-Nov",154.3
"Wheat","All wheat","Seed use","United States","Million bushels","1977/78","Q2 Sep-Nov",54
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1977/78","Q2 Sep-Nov",36.998
"Wheat","All wheat","Total domestic use","United States","Million bushels","1977/78","Q2 Sep-Nov",245.298
"Wheat","All wheat","Exports","United States","Million bushels","1977/78","Q2 Sep-Nov",247.502
"Wheat","All wheat","Total disappearance","United States","Million bushels","1977/78","Q2 Sep-Nov",492.8
"Wheat","All wheat","Ending stocks","United States","Million bushels","1977/78","Q2 Sep-Nov",2139.4
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1977/78","Q3 Dec-Feb",2139.4
"Wheat","All wheat","Production","United States","Million bushels","1977/78","Q3 Dec-Feb",0
"Wheat","All wheat","Imports","United States","Million bushels","1977/78","Q3 Dec-Feb",0.4
"Wheat","All wheat","Total supply","United States","Million bushels","1977/78","Q3 Dec-Feb",2139.8
"Wheat","All wheat","Food use","United States","Million bushels","1977/78","Q3 Dec-Feb",143.7
"Wheat","All wheat","Seed use","United States","Million bushels","1977/78","Q3 Dec-Feb",1
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1977/78","Q3 Dec-Feb",28.309
"Wheat","All wheat","Total domestic use","United States","Million bushels","1977/78","Q3 Dec-Feb",173.009
"Wheat","All wheat","Exports","United States","Million bushels","1977/78","Q3 Dec-Feb",260.191
"Wheat","All wheat","Total disappearance","United States","Million bushels","1977/78","Q3 Dec-Feb",433.2
"Wheat","All wheat","Ending stocks","United States","Million bushels","1977/78","Q3 Dec-Feb",1706.6
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1977/78","Q4 Mar-May",1706.6
"Wheat","All wheat","Production","United States","Million bushels","1977/78","Q4 Mar-May",0
"Wheat","All wheat","Imports","United States","Million bushels","1977/78","Q4 Mar-May",0.3
"Wheat","All wheat","Total supply","United States","Million bushels","1977/78","Q4 Mar-May",1706.9
"Wheat","All wheat","Food use","United States","Million bushels","1977/78","Q4 Mar-May",145.8
"Wheat","All wheat","Seed use","United States","Million bushels","1977/78","Q4 Mar-May",24
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1977/78","Q4 Mar-May",10.063
"Wheat","All wheat","Total domestic use","United States","Million bushels","1977/78","Q4 Mar-May",179.863
"Wheat","All wheat","Exports","United States","Million bushels","1977/78","Q4 Mar-May",349.229
"Wheat","All wheat","Total disappearance","United States","Million bushels","1977/78","Q4 Mar-May",529.092
"Wheat","All wheat","Ending stocks","United States","Million bushels","1977/78","Q4 Mar-May",1177.808
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1978/79","MY Jun-May",1177.808
"Wheat","All wheat","Production","United States","Million bushels","1978/79","MY Jun-May",1775.524
"Wheat","All wheat","Imports","United States","Million bushels","1978/79","MY Jun-May",1.9
"Wheat","All wheat","Total supply","United States","Million bushels","1978/79","MY Jun-May",2955.232
"Wheat","All wheat","Food use","United States","Million bushels","1978/79","MY Jun-May",592.4
"Wheat","All wheat","Seed use","United States","Million bushels","1978/79","MY Jun-May",87
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1978/79","MY Jun-May",157.604
"Wheat","All wheat","Total domestic use","United States","Million bushels","1978/79","MY Jun-May",837.004
"Wheat","All wheat","Exports","United States","Million bushels","1978/79","MY Jun-May",1194.129
"Wheat","All wheat","Total disappearance","United States","Million bushels","1978/79","MY Jun-May",2031.133
"Wheat","All wheat","Ending stocks","United States","Million bushels","1978/79","MY Jun-May",924.099
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1978/79","Q1 Jun-Aug",1177.808
"Wheat","All wheat","Production","United States","Million bushels","1978/79","Q1 Jun-Aug",1775.524
"Wheat","All wheat","Imports","United States","Million bushels","1978/79","Q1 Jun-Aug",0.6
"Wheat","All wheat","Total supply","United States","Million bushels","1978/79","Q1 Jun-Aug",2953.932
"Wheat","All wheat","Food use","United States","Million bushels","1978/79","Q1 Jun-Aug",145.2
"Wheat","All wheat","Seed use","United States","Million bushels","1978/79","Q1 Jun-Aug",1
"Wheat","All wheat","Feed and residual use","United States","Million bushels","1978/79","Q1 Jun-Aug",80.862
"Wheat","All wheat","Total domestic use","United States","Million bushels","1978/79","Q1 Jun-Aug",227.062
"Wheat","All wheat","Exports","United States","Million bushels","1978/79","Q1 Jun-Aug",366.77
"Wheat","All wheat","Total disappearance","United States","Million bushels","1978/79","Q1 Jun-Aug",593.832
"Wheat","All wheat","Ending stocks","United States","Million bushels","1978/79","Q1 Jun-Aug",2360.1
"Wheat","All wheat","Beginning stocks","United States","Million bushels","1978/79","Q2 Sep-Nov",2360.1
"Wheat","All wheat","Production","United States","Million bushels","1978/79","Q2 Sep-Nov",0
"Wheat","All wheat","Imports","United States","Million bushels","1978/79","Q2 Sep-Nov",0.5
"Wheat","All wheat","Total supply","United States","Million bushels","1978/79","Q2 Sep-Nov",2360.6
"Wheat","All wheat","Food use","United States","Million bushels","1978/79","Q2 Sep-Nov",151.8
